,OPR_DT,OPR_HR,TAC_AREA_NAME,MW
559645,2019-03-16,16,PGE-TAC,8926
559646,2019-03-16,24,PGE-TAC,9651
559959,2019-03-17,13,PGE-TAC,8044
559960,2019-03-17,10,PGE-TAC,9152
559961,2019-03-17,17,PGE-TAC,8633
559962,2019-03-17,5,PGE-TAC,8839
559963,2019-03-17,6,PGE-TAC,9011
559964,2019-03-17,3,PGE-TAC,8914
559965,2019-03-17,2,PGE-TAC,9121
559966,2019-03-17,20,PGE-TAC,11271
559967,2019-03-17,16,PGE-TAC,8445
559968,2019-03-17,14,PGE-TAC,7982
559969,2019-03-17,11,PGE-TAC,8665
559970,2019-03-17,19,PGE-TAC,10435
559971,2019-03-17,18,PGE-TAC,9480
559972,2019-03-17,12,PGE-TAC,8292
559973,2019-03-17,24,PGE-TAC,9406
559974,2019-03-17,15,PGE-TAC,8114
559975,2019-03-17,9,PGE-TAC,9561
559976,2019-03-17,22,PGE-TAC,10949
559977,2019-03-17,21,PGE-TAC,11388
559978,2019-03-17,8,PGE-TAC,9392
559979,2019-03-17,7,PGE-TAC,9431
559980,2019-03-17,1,PGE-TAC,9167
559981,2019-03-17,4,PGE-TAC,8830
559982,2019-03-17,23,PGE-TAC,10157
560295,2019-03-18,16,PGE-TAC,9668
560296,2019-03-18,10,PGE-TAC,10485
560297,2019-03-18,20,PGE-TAC,12101
560298,2019-03-18,3,PGE-TAC,8802
560299,2019-03-18,4,PGE-TAC,8803
560300,2019-03-18,21,PGE-TAC,11998
560301,2019-03-18,2,PGE-TAC,8946
560302,2019-03-18,6,PGE-TAC,9297
560303,2019-03-18,22,PGE-TAC,11334
560304,2019-03-18,18,PGE-TAC,10828
560305,2019-03-18,15,PGE-TAC,9467
560306,2019-03-18,14,PGE-TAC,9422
560307,2019-03-18,8,PGE-TAC,11202
560308,2019-03-18,1,PGE-TAC,9189
560309,2019-03-18,23,PGE-TAC,10388
560310,2019-03-18,5,PGE-TAC,8746
560311,2019-03-18,24,PGE-TAC,9614
560312,2019-03-18,12,PGE-TAC,9986
560313,2019-03-18,11,PGE-TAC,10340
560314,2019-03-18,19,PGE-TAC,11483
560315,2019-03-18,17,PGE-TAC,10092
560316,2019-03-18,13,PGE-TAC,9752
560317,2019-03-18,9,PGE-TAC,10878
560318,2019-03-18,7,PGE-TAC,10476
560631,2019-03-19,2,PGE-TAC,8896
560632,2019-03-19,12,PGE-TAC,10341
560633,2019-03-19,15,PGE-TAC,10495
560634,2019-03-19,14,PGE-TAC,10245
560635,2019-03-19,1,PGE-TAC,9247
560636,2019-03-19,7,PGE-TAC,10664
560637,2019-03-19,9,PGE-TAC,11242
560638,2019-03-19,13,PGE-TAC,10127
560639,2019-03-19,5,PGE-TAC,8872
560640,2019-03-19,16,PGE-TAC,10728
560641,2019-03-19,23,PGE-TAC,10629
560642,2019-03-19,18,PGE-TAC,11327
560643,2019-03-19,4,PGE-TAC,8650
560644,2019-03-19,8,PGE-TAC,11412
560645,2019-03-19,10,PGE-TAC,10831
560646,2019-03-19,20,PGE-TAC,12231
560647,2019-03-19,24,PGE-TAC,9895
560648,2019-03-19,21,PGE-TAC,12122
560649,2019-03-19,22,PGE-TAC,11493
560650,2019-03-19,6,PGE-TAC,9527
560651,2019-03-19,3,PGE-TAC,8707
560652,2019-03-19,11,PGE-TAC,10556
560653,2019-03-19,17,PGE-TAC,10900
560654,2019-03-19,19,PGE-TAC,11711
560967,2019-03-20,17,PGE-TAC,10166
560968,2019-03-20,24,PGE-TAC,9939
560969,2019-03-20,18,PGE-TAC,10636
560970,2019-03-20,6,PGE-TAC,9637
560971,2019-03-20,9,PGE-TAC,11559
560972,2019-03-20,20,PGE-TAC,12024
560973,2019-03-20,13,PGE-TAC,10174
560974,2019-03-20,4,PGE-TAC,8750
560975,2019-03-20,1,PGE-TAC,9367
560976,2019-03-20,22,PGE-TAC,11568
560977,2019-03-20,15,PGE-TAC,9897
560978,2019-03-20,3,PGE-TAC,8778
560979,2019-03-20,11,PGE-TAC,10843
560980,2019-03-20,8,PGE-TAC,11621
560981,2019-03-20,5,PGE-TAC,8980
560982,2019-03-20,16,PGE-TAC,9919
560983,2019-03-20,23,PGE-TAC,10717
560984,2019-03-20,21,PGE-TAC,12060
560985,2019-03-20,19,PGE-TAC,11302
560986,2019-03-20,12,PGE-TAC,10391
560987,2019-03-20,7,PGE-TAC,10773
560988,2019-03-20,10,PGE-TAC,11311
560989,2019-03-20,2,PGE-TAC,8997
560990,2019-03-20,14,PGE-TAC,10026
561303,2019-03-21,11,PGE-TAC,10425
561304,2019-03-21,22,PGE-TAC,11448
561305,2019-03-21,4,PGE-TAC,8857
561306,2019-03-21,15,PGE-TAC,9753
561307,2019-03-21,21,PGE-TAC,11963
561308,2019-03-21,3,PGE-TAC,8880
561309,2019-03-21,5,PGE-TAC,9109
561310,2019-03-21,14,PGE-TAC,9777
561311,2019-03-21,19,PGE-TAC,11012
561312,2019-03-21,17,PGE-TAC,9914
561313,2019-03-21,1,PGE-TAC,9376
561314,2019-03-21,2,PGE-TAC,9054
561315,2019-03-21,6,PGE-TAC,9841
561316,2019-03-21,24,PGE-TAC,9931
561317,2019-03-21,20,PGE-TAC,11820
561318,2019-03-21,23,PGE-TAC,10658
561319,2019-03-21,9,PGE-TAC,11544
561320,2019-03-21,12,PGE-TAC,10361
561321,2019-03-21,18,PGE-TAC,10214
561322,2019-03-21,13,PGE-TAC,9993
561323,2019-03-21,16,PGE-TAC,9850
561324,2019-03-21,7,PGE-TAC,11126
561325,2019-03-21,8,PGE-TAC,11891
561326,2019-03-21,10,PGE-TAC,10926
561639,2019-03-22,2,PGE-TAC,9036
561640,2019-03-22,3,PGE-TAC,8830
561641,2019-03-22,7,PGE-TAC,10873
561642,2019-03-22,8,PGE-TAC,11659
561643,2019-03-22,22,PGE-TAC,11498
561644,2019-03-22,23,PGE-TAC,10756
561645,2019-03-22,6,PGE-TAC,9727
561646,2019-03-22,17,PGE-TAC,11440
561647,2019-03-22,9,PGE-TAC,11709
561648,2019-03-22,15,PGE-TAC,11578
561649,2019-03-22,12,PGE-TAC,11465
561650,2019-03-22,13,PGE-TAC,11301
561651,2019-03-22,16,PGE-TAC,11600
561652,2019-03-22,18,PGE-TAC,11316
561653,2019-03-22,20,PGE-TAC,12075
561654,2019-03-22,21,PGE-TAC,11949
561655,2019-03-22,5,PGE-TAC,9034
561656,2019-03-22,10,PGE-TAC,11726
561657,2019-03-22,14,PGE-TAC,11374
561658,2019-03-22,4,PGE-TAC,8804
561659,2019-03-22,11,PGE-TAC,11617
561660,2019-03-22,19,PGE-TAC,11670
561661,2019-03-22,24,PGE-TAC,10051
561662,2019-03-22,1,PGE-TAC,9367
561975,2019-03-23,20,PGE-TAC,11043
561976,2019-03-23,14,PGE-TAC,9108
561977,2019-03-23,17,PGE-TAC,9051
561978,2019-03-23,9,PGE-TAC,10121
561979,2019-03-23,8,PGE-TAC,9974
561980,2019-03-23,16,PGE-TAC,9048
561981,2019-03-23,11,PGE-TAC,10314
561982,2019-03-23,6,PGE-TAC,9379
561983,2019-03-23,3,PGE-TAC,8924
561984,2019-03-23,23,PGE-TAC,10380
561985,2019-03-23,4,PGE-TAC,9031
561986,2019-03-23,19,PGE-TAC,10226
561987,2019-03-23,15,PGE-TAC,9034
561988,2019-03-23,5,PGE-TAC,9225
561989,2019-03-23,21,PGE-TAC,11257
561990,2019-03-23,18,PGE-TAC,9383
561991,2019-03-23,1,PGE-TAC,9494
561992,2019-03-23,7,PGE-TAC,9598
561993,2019-03-23,2,PGE-TAC,9118
561994,2019-03-23,12,PGE-TAC,9860
561995,2019-03-23,22,PGE-TAC,10960
561996,2019-03-23,10,PGE-TAC,10191
561997,2019-03-23,24,PGE-TAC,9766
561998,2019-03-23,13,PGE-TAC,9382
562311,2019-03-24,11,PGE-TAC,9034
562312,2019-03-24,21,PGE-TAC,11328
562313,2019-03-24,5,PGE-TAC,8619
562314,2019-03-24,14,PGE-TAC,8236
562315,2019-03-24,2,PGE-TAC,8900
562316,2019-03-24,1,PGE-TAC,9272
562317,2019-03-24,13,PGE-TAC,8204
562318,2019-03-24,4,PGE-TAC,8573
562319,2019-03-24,3,PGE-TAC,8683
562320,2019-03-24,9,PGE-TAC,9621
562321,2019-03-24,7,PGE-TAC,9250
562322,2019-03-24,19,PGE-TAC,10334
562323,2019-03-24,15,PGE-TAC,8644
562324,2019-03-24,8,PGE-TAC,9500
562325,2019-03-24,18,PGE-TAC,9404
562326,2019-03-24,23,PGE-TAC,10224
562327,2019-03-24,20,PGE-TAC,11151
562328,2019-03-24,17,PGE-TAC,9000
562329,2019-03-24,24,PGE-TAC,9470
562330,2019-03-24,12,PGE-TAC,8551
562331,2019-03-24,10,PGE-TAC,9585
562332,2019-03-24,6,PGE-TAC,8830
562333,2019-03-24,22,PGE-TAC,10941
562334,2019-03-24,16,PGE-TAC,9077
562647,2019-03-25,23,PGE-TAC,10814
562648,2019-03-25,24,PGE-TAC,10023
562649,2019-03-25,2,PGE-TAC,8963
562650,2019-03-25,3,PGE-TAC,8818
562651,2019-03-25,13,PGE-TAC,10764
562652,2019-03-25,16,PGE-TAC,11394
562653,2019-03-25,18,PGE-TAC,11339
562654,2019-03-25,1,PGE-TAC,9036
562655,2019-03-25,4,PGE-TAC,8840
562656,2019-03-25,6,PGE-TAC,9545
562657,2019-03-25,7,PGE-TAC,10805
562658,2019-03-25,11,PGE-TAC,10839
562659,2019-03-25,17,PGE-TAC,11335
562660,2019-03-25,10,PGE-TAC,11266
562661,2019-03-25,21,PGE-TAC,12330
562662,2019-03-25,5,PGE-TAC,9061
562663,2019-03-25,14,PGE-TAC,11310
562664,2019-03-25,15,PGE-TAC,11332
562665,2019-03-25,19,PGE-TAC,12008
562666,2019-03-25,20,PGE-TAC,12496
562667,2019-03-25,8,PGE-TAC,11590
562668,2019-03-25,12,PGE-TAC,10642
562669,2019-03-25,22,PGE-TAC,11730
562670,2019-03-25,9,PGE-TAC,11444
562983,2019-03-26,14,PGE-TAC,9454
562984,2019-03-26,13,PGE-TAC,9493
562985,2019-03-26,6,PGE-TAC,9536
562986,2019-03-26,3,PGE-TAC,8787
562987,2019-03-26,7,PGE-TAC,10774
562988,2019-03-26,22,PGE-TAC,11386
562989,2019-03-26,15,PGE-TAC,9635
562990,2019-03-26,12,PGE-TAC,9717
562991,2019-03-26,8,PGE-TAC,11580
562992,2019-03-26,19,PGE-TAC,11364
562993,2019-03-26,11,PGE-TAC,10110
562994,2019-03-26,9,PGE-TAC,11398
562995,2019-03-26,5,PGE-TAC,8955
562996,2019-03-26,20,PGE-TAC,11992
562997,2019-03-26,10,PGE-TAC,10781
562998,2019-03-26,21,PGE-TAC,11936
562999,2019-03-26,16,PGE-TAC,9859
563000,2019-03-26,4,PGE-TAC,8764
563001,2019-03-26,1,PGE-TAC,9442
563002,2019-03-26,24,PGE-TAC,9802
563003,2019-03-26,23,PGE-TAC,10517
563004,2019-03-26,18,PGE-TAC,10729
563005,2019-03-26,2,PGE-TAC,9004
563006,2019-03-26,17,PGE-TAC,10190
563319,2019-03-27,7,PGE-TAC,10700
563320,2019-03-27,9,PGE-TAC,11632
563321,2019-03-27,19,PGE-TAC,11229
563322,2019-03-27,17,PGE-TAC,10552
563323,2019-03-27,15,PGE-TAC,10893
563324,2019-03-27,4,PGE-TAC,9048
563325,2019-03-27,8,PGE-TAC,11548
563326,2019-03-27,5,PGE-TAC,9261
563327,2019-03-27,2,PGE-TAC,8995
563328,2019-03-27,18,PGE-TAC,10651
563329,2019-03-27,10,PGE-TAC,11491
563330,2019-03-27,3,PGE-TAC,8934
563331,2019-03-27,6,PGE-TAC,9778
563332,2019-03-27,1,PGE-TAC,9307
563333,2019-03-27,22,PGE-TAC,11510
563334,2019-03-27,20,PGE-TAC,11945
563335,2019-03-27,13,PGE-TAC,11321
563336,2019-03-27,24,PGE-TAC,9896
563337,2019-03-27,16,PGE-TAC,10701
563338,2019-03-27,12,PGE-TAC,11306
563339,2019-03-27,11,PGE-TAC,11266
563340,2019-03-27,23,PGE-TAC,10653
563341,2019-03-27,21,PGE-TAC,12063
563342,2019-03-27,14,PGE-TAC,11150
563655,2019-03-28,5,PGE-TAC,9112
563656,2019-03-28,8,PGE-TAC,11661
563657,2019-03-28,3,PGE-TAC,8890
563658,2019-03-28,10,PGE-TAC,10893
563659,2019-03-28,13,PGE-TAC,9959
563660,2019-03-28,21,PGE-TAC,12096
563661,2019-03-28,22,PGE-TAC,11571
563662,2019-03-28,2,PGE-TAC,9104
563663,2019-03-28,19,PGE-TAC,11372
563664,2019-03-28,23,PGE-TAC,10706
563665,2019-03-28,4,PGE-TAC,8853
563666,2019-03-28,7,PGE-TAC,10998
563667,2019-03-28,11,PGE-TAC,10410
563668,2019-03-28,12,PGE-TAC,10106
563669,2019-03-28,14,PGE-TAC,9944
563670,2019-03-28,15,PGE-TAC,9936
563671,2019-03-28,17,PGE-TAC,10930
563672,2019-03-28,24,PGE-TAC,10005
563673,2019-03-28,16,PGE-TAC,10297
563674,2019-03-28,9,PGE-TAC,11400
563675,2019-03-28,6,PGE-TAC,9809
563676,2019-03-28,18,PGE-TAC,11190
563677,2019-03-28,20,PGE-TAC,11987
563678,2019-03-28,1,PGE-TAC,9457
563991,2019-03-29,24,PGE-TAC,9985
563992,2019-03-29,5,PGE-TAC,9111
563993,2019-03-29,23,PGE-TAC,10678
563994,2019-03-29,16,PGE-TAC,9618
563995,2019-03-29,14,PGE-TAC,9678
563996,2019-03-29,22,PGE-TAC,11308
563997,2019-03-29,9,PGE-TAC,11183
563998,2019-03-29,6,PGE-TAC,9789
563999,2019-03-29,3,PGE-TAC,8913
564000,2019-03-29,11,PGE-TAC,10287
564001,2019-03-29,20,PGE-TAC,11480
564002,2019-03-29,12,PGE-TAC,10079
564003,2019-03-29,21,PGE-TAC,11706
564004,2019-03-29,8,PGE-TAC,11601
564005,2019-03-29,7,PGE-TAC,10980
564006,2019-03-29,4,PGE-TAC,8865
564007,2019-03-29,1,PGE-TAC,9448
564008,2019-03-29,10,PGE-TAC,10568
564009,2019-03-29,19,PGE-TAC,10753
564010,2019-03-29,18,PGE-TAC,10324
564011,2019-03-29,17,PGE-TAC,9983
564012,2019-03-29,15,PGE-TAC,9587
564013,2019-03-29,13,PGE-TAC,9815
564014,2019-03-29,2,PGE-TAC,9098
564327,2019-03-30,19,PGE-TAC,10117
564328,2019-03-30,11,PGE-TAC,9139
564329,2019-03-30,9,PGE-TAC,9947
564330,2019-03-30,4,PGE-TAC,8693
564331,2019-03-30,17,PGE-TAC,8591
564332,2019-03-30,15,PGE-TAC,8219
564333,2019-03-30,14,PGE-TAC,8208
564334,2019-03-30,12,PGE-TAC,8666
564335,2019-03-30,6,PGE-TAC,9065
564336,2019-03-30,8,PGE-TAC,9867
564337,2019-03-30,3,PGE-TAC,8790
564338,2019-03-30,21,PGE-TAC,11100
564339,2019-03-30,16,PGE-TAC,8411
564340,2019-03-30,13,PGE-TAC,8345
564341,2019-03-30,2,PGE-TAC,9025
564342,2019-03-30,23,PGE-TAC,10172
564343,2019-03-30,18,PGE-TAC,9152
564344,2019-03-30,5,PGE-TAC,8764
564345,2019-03-30,22,PGE-TAC,10754
564346,2019-03-30,20,PGE-TAC,10890
564347,2019-03-30,1,PGE-TAC,9415
564348,2019-03-30,10,PGE-TAC,9709
564349,2019-03-30,7,PGE-TAC,9582
564350,2019-03-30,24,PGE-TAC,9571
564663,2019-03-31,2,PGE-TAC,9009
564664,2019-03-31,5,PGE-TAC,8732
564665,2019-03-31,4,PGE-TAC,8706
564666,2019-03-31,20,PGE-TAC,11123
564667,2019-03-31,11,PGE-TAC,8552
564668,2019-03-31,22,PGE-TAC,10768
564669,2019-03-31,21,PGE-TAC,11254
564670,2019-03-31,19,PGE-TAC,10385
564671,2019-03-31,15,PGE-TAC,8111
564672,2019-03-31,7,PGE-TAC,9296
564673,2019-03-31,24,PGE-TAC,9258
564674,2019-03-31,18,PGE-TAC,9550
564675,2019-03-31,12,PGE-TAC,8180
564676,2019-03-31,10,PGE-TAC,9023
564677,2019-03-31,8,PGE-TAC,9413
564678,2019-03-31,6,PGE-TAC,8939
564679,2019-03-31,17,PGE-TAC,8838
564680,2019-03-31,14,PGE-TAC,7965
564681,2019-03-31,1,PGE-TAC,9067
564682,2019-03-31,16,PGE-TAC,8455
564683,2019-03-31,9,PGE-TAC,9478
564684,2019-03-31,3,PGE-TAC,8798
564685,2019-03-31,13,PGE-TAC,7994
564686,2019-03-31,23,PGE-TAC,9987
564999,2019-04-01,13,PGE-TAC,10494
565000,2019-04-01,15,PGE-TAC,10752
565001,2019-04-01,20,PGE-TAC,12041
565002,2019-04-01,24,PGE-TAC,9741
565003,2019-04-01,4,PGE-TAC,8228
565004,2019-04-01,9,PGE-TAC,10892
565005,2019-04-01,11,PGE-TAC,10633
565006,2019-04-01,17,PGE-TAC,11150
565007,2019-04-01,19,PGE-TAC,11664
565008,2019-04-01,5,PGE-TAC,8473
565009,2019-04-01,7,PGE-TAC,10215
565010,2019-04-01,22,PGE-TAC,11398
565011,2019-04-01,23,PGE-TAC,10516
565012,2019-04-01,6,PGE-TAC,9121
565013,2019-04-01,10,PGE-TAC,10649
565014,2019-04-01,12,PGE-TAC,10444
565015,2019-04-01,1,PGE-TAC,8725
565016,2019-04-01,3,PGE-TAC,8224
565017,2019-04-01,16,PGE-TAC,11068
565018,2019-04-01,18,PGE-TAC,11378
565019,2019-04-01,2,PGE-TAC,8406
565020,2019-04-01,8,PGE-TAC,10887
565021,2019-04-01,14,PGE-TAC,10638
565022,2019-04-01,21,PGE-TAC,11989
565350,2019-04-02,7,PGE-TAC,10624
565351,2019-04-02,24,PGE-TAC,10097
565352,2019-04-02,1,PGE-TAC,9197
565353,2019-04-02,5,PGE-TAC,8876
565354,2019-04-02,9,PGE-TAC,11232
565355,2019-04-02,12,PGE-TAC,10952
565356,2019-04-02,17,PGE-TAC,10871
565357,2019-04-02,2,PGE-TAC,8822
565358,2019-04-02,6,PGE-TAC,9524
565359,2019-04-02,8,PGE-TAC,11287
565360,2019-04-02,4,PGE-TAC,8617
565361,2019-04-02,10,PGE-TAC,11300
565362,2019-04-02,13,PGE-TAC,10744
565363,2019-04-02,22,PGE-TAC,11527
565364,2019-04-02,16,PGE-TAC,10579
565365,2019-04-02,19,PGE-TAC,11555
565366,2019-04-02,14,PGE-TAC,10492
565367,2019-04-02,23,PGE-TAC,10643
565368,2019-04-02,11,PGE-TAC,11095
565369,2019-04-02,18,PGE-TAC,11096
565370,2019-04-02,21,PGE-TAC,12127
565371,2019-04-02,3,PGE-TAC,8623
565372,2019-04-02,15,PGE-TAC,10441
565373,2019-04-02,20,PGE-TAC,12115
565710,2019-04-03,8,PGE-TAC,11342
565711,2019-04-03,9,PGE-TAC,11290
565712,2019-04-03,22,PGE-TAC,11597
565713,2019-04-03,21,PGE-TAC,12146
565714,2019-04-03,3,PGE-TAC,8811
565715,2019-04-03,23,PGE-TAC,10720
565716,2019-04-03,20,PGE-TAC,12064
565717,2019-04-03,4,PGE-TAC,8777
565718,2019-04-03,13,PGE-TAC,10544
565719,2019-04-03,17,PGE-TAC,10439
565720,2019-04-03,14,PGE-TAC,10457
565721,2019-04-03,12,PGE-TAC,10692
565722,2019-04-03,7,PGE-TAC,10738
565723,2019-04-03,19,PGE-TAC,11488
565724,2019-04-03,5,PGE-TAC,8992
565725,2019-04-03,2,PGE-TAC,9011
565726,2019-04-03,10,PGE-TAC,11049
565727,2019-04-03,24,PGE-TAC,9941
565728,2019-04-03,18,PGE-TAC,10967
565729,2019-04-03,11,PGE-TAC,10778
565730,2019-04-03,6,PGE-TAC,9660
565731,2019-04-03,1,PGE-TAC,9526
565732,2019-04-03,15,PGE-TAC,10350
565733,2019-04-03,16,PGE-TAC,10354
566070,2019-04-04,2,PGE-TAC,9059
566071,2019-04-04,16,PGE-TAC,10415
566072,2019-04-04,3,PGE-TAC,8857
566073,2019-04-04,12,PGE-TAC,10937
566074,2019-04-04,1,PGE-TAC,9401
566075,2019-04-04,15,PGE-TAC,10388
566076,2019-04-04,17,PGE-TAC,10572
566077,2019-04-04,14,PGE-TAC,10486
566078,2019-04-04,8,PGE-TAC,11390
566079,2019-04-04,6,PGE-TAC,9621
566080,2019-04-04,5,PGE-TAC,8988
566081,2019-04-04,21,PGE-TAC,11958
566082,2019-04-04,11,PGE-TAC,11152
566083,2019-04-04,18,PGE-TAC,10868
566084,2019-04-04,9,PGE-TAC,11506
566085,2019-04-04,4,PGE-TAC,8789
566086,2019-04-04,24,PGE-TAC,9844
566087,2019-04-04,10,PGE-TAC,11311
566088,2019-04-04,23,PGE-TAC,10612
566089,2019-04-04,22,PGE-TAC,11460
566090,2019-04-04,20,PGE-TAC,11861
566091,2019-04-04,19,PGE-TAC,11290
566092,2019-04-04,13,PGE-TAC,10579
566093,2019-04-04,7,PGE-TAC,10695
566430,2019-04-05,4,PGE-TAC,8735
566431,2019-04-05,8,PGE-TAC,11201
566432,2019-04-05,1,PGE-TAC,9316
566433,2019-04-05,7,PGE-TAC,10610
566434,2019-04-05,9,PGE-TAC,11346
566435,2019-04-05,16,PGE-TAC,10284
566436,2019-04-05,10,PGE-TAC,11902
566437,2019-04-05,22,PGE-TAC,11230
566438,2019-04-05,21,PGE-TAC,11669
566439,2019-04-05,5,PGE-TAC,8931
566440,2019-04-05,14,PGE-TAC,11581
566441,2019-04-05,24,PGE-TAC,9883
566442,2019-04-05,20,PGE-TAC,11570
566443,2019-04-05,12,PGE-TAC,12149
566444,2019-04-05,19,PGE-TAC,11062
566445,2019-04-05,15,PGE-TAC,10703
566446,2019-04-05,11,PGE-TAC,12104
566447,2019-04-05,3,PGE-TAC,8751
566448,2019-04-05,23,PGE-TAC,10574
566449,2019-04-05,6,PGE-TAC,9551
566450,2019-04-05,18,PGE-TAC,10634
566451,2019-04-05,17,PGE-TAC,10155
566452,2019-04-05,13,PGE-TAC,11801
566453,2019-04-05,2,PGE-TAC,8941
566790,2019-04-06,1,PGE-TAC,9367
566791,2019-04-06,2,PGE-TAC,8975
566792,2019-04-06,10,PGE-TAC,10197
566793,2019-04-06,13,PGE-TAC,9091
566794,2019-04-06,16,PGE-TAC,9028
566795,2019-04-06,14,PGE-TAC,8793
566796,2019-04-06,20,PGE-TAC,11123
566797,2019-04-06,3,PGE-TAC,8720
566798,2019-04-06,15,PGE-TAC,8717
566799,2019-04-06,4,PGE-TAC,8592
566800,2019-04-06,5,PGE-TAC,8642
566801,2019-04-06,7,PGE-TAC,9331
566802,2019-04-06,9,PGE-TAC,10205
566803,2019-04-06,18,PGE-TAC,9815
566804,2019-04-06,19,PGE-TAC,10495
566805,2019-04-06,17,PGE-TAC,9427
566806,2019-04-06,21,PGE-TAC,11324
566807,2019-04-06,6,PGE-TAC,8893
566808,2019-04-06,12,PGE-TAC,9314
566809,2019-04-06,22,PGE-TAC,10940
566810,2019-04-06,24,PGE-TAC,9660
566811,2019-04-06,8,PGE-TAC,9746
566812,2019-04-06,11,PGE-TAC,9754
566813,2019-04-06,23,PGE-TAC,10332
567150,2019-04-07,19,PGE-TAC,10586
567151,2019-04-07,18,PGE-TAC,9757
567152,2019-04-07,15,PGE-TAC,8384
567153,2019-04-07,9,PGE-TAC,9262
567154,2019-04-07,7,PGE-TAC,8923
567155,2019-04-07,11,PGE-TAC,8872
567156,2019-04-07,8,PGE-TAC,9238
567157,2019-04-07,17,PGE-TAC,8916
567158,2019-04-07,2,PGE-TAC,8794
567159,2019-04-07,1,PGE-TAC,9168
567160,2019-04-07,14,PGE-TAC,8231
567161,2019-04-07,5,PGE-TAC,8442
567162,2019-04-07,4,PGE-TAC,8407
567163,2019-04-07,24,PGE-TAC,9400
567164,2019-04-07,23,PGE-TAC,10182
567165,2019-04-07,16,PGE-TAC,8621
567166,2019-04-07,13,PGE-TAC,8211
567167,2019-04-07,6,PGE-TAC,8562
567168,2019-04-07,3,PGE-TAC,8539
567169,2019-04-07,20,PGE-TAC,11295
567170,2019-04-07,10,PGE-TAC,9114
567171,2019-04-07,22,PGE-TAC,10986
567172,2019-04-07,21,PGE-TAC,11572
567173,2019-04-07,12,PGE-TAC,8419
567510,2019-04-08,5,PGE-TAC,8518
567511,2019-04-08,21,PGE-TAC,12111
567512,2019-04-08,20,PGE-TAC,12067
567513,2019-04-08,15,PGE-TAC,11252
567514,2019-04-08,13,PGE-TAC,10848
567515,2019-04-08,10,PGE-TAC,10577
567516,2019-04-08,7,PGE-TAC,10254
567517,2019-04-08,4,PGE-TAC,8290
567518,2019-04-08,24,PGE-TAC,9794
567519,2019-04-08,14,PGE-TAC,11021
567520,2019-04-08,2,PGE-TAC,8481
567521,2019-04-08,22,PGE-TAC,11535
567522,2019-04-08,18,PGE-TAC,11477
567523,2019-04-08,9,PGE-TAC,10865
567524,2019-04-08,23,PGE-TAC,10620
567525,2019-04-08,17,PGE-TAC,11089
567526,2019-04-08,16,PGE-TAC,10879
567527,2019-04-08,12,PGE-TAC,10595
567528,2019-04-08,3,PGE-TAC,8317
567529,2019-04-08,6,PGE-TAC,9148
567530,2019-04-08,1,PGE-TAC,8836
567531,2019-04-08,19,PGE-TAC,11750
567532,2019-04-08,11,PGE-TAC,10653
567533,2019-04-08,8,PGE-TAC,10832
567870,2019-04-09,4,PGE-TAC,8618
567871,2019-04-09,3,PGE-TAC,8680
567872,2019-04-09,12,PGE-TAC,9602
567873,2019-04-09,7,PGE-TAC,10455
567874,2019-04-09,24,PGE-TAC,9828
567875,2019-04-09,18,PGE-TAC,10564
567876,2019-04-09,13,PGE-TAC,9350
567877,2019-04-09,8,PGE-TAC,10907
567878,2019-04-09,1,PGE-TAC,9274
567879,2019-04-09,17,PGE-TAC,9860
567880,2019-04-09,16,PGE-TAC,9466
567881,2019-04-09,10,PGE-TAC,10467
567882,2019-04-09,21,PGE-TAC,11826
567883,2019-04-09,15,PGE-TAC,9264
567884,2019-04-09,5,PGE-TAC,8806
567885,2019-04-09,23,PGE-TAC,10554
567886,2019-04-09,11,PGE-TAC,10016
567887,2019-04-09,9,PGE-TAC,10564
567888,2019-04-09,2,PGE-TAC,8880
567889,2019-04-09,19,PGE-TAC,10845
567890,2019-04-09,14,PGE-TAC,9257
567891,2019-04-09,22,PGE-TAC,11392
567892,2019-04-09,20,PGE-TAC,11535
567893,2019-04-09,6,PGE-TAC,9426
568229,2019-04-10,19,PGE-TAC,11106
568230,2019-04-10,5,PGE-TAC,9041
568231,2019-04-10,1,PGE-TAC,9308
568232,2019-04-10,15,PGE-TAC,9229
568233,2019-04-10,8,PGE-TAC,11202
568234,2019-04-10,7,PGE-TAC,10762
568235,2019-04-10,23,PGE-TAC,10739
568236,2019-04-10,20,PGE-TAC,11778
568237,2019-04-10,2,PGE-TAC,8998
568238,2019-04-10,17,PGE-TAC,9973
568239,2019-04-10,16,PGE-TAC,9463
568240,2019-04-10,12,PGE-TAC,9474
568241,2019-04-10,24,PGE-TAC,9980
568242,2019-04-10,13,PGE-TAC,9200
568243,2019-04-10,10,PGE-TAC,10385
568244,2019-04-10,4,PGE-TAC,8796
568245,2019-04-10,3,PGE-TAC,8807
568246,2019-04-10,18,PGE-TAC,10625
568247,2019-04-10,14,PGE-TAC,9038
568248,2019-04-10,9,PGE-TAC,10904
568249,2019-04-10,21,PGE-TAC,12118
568250,2019-04-10,6,PGE-TAC,9714
568251,2019-04-10,22,PGE-TAC,11627
568252,2019-04-10,11,PGE-TAC,9860
568588,2019-04-11,1,PGE-TAC,9652
568589,2019-04-11,2,PGE-TAC,9479
568590,2019-04-11,23,PGE-TAC,10767
568591,2019-04-11,14,PGE-TAC,10741
568592,2019-04-11,13,PGE-TAC,10872
